상권_코드,상권_코드_명,상권_구분_코드_명,floating_population,resident_population,households,worker_population,apartment_complexes,apartment_avg_value,store_auto_beauty,store_auto_repair,store_gas_station,store_convenience,sales_auto_beauty,sales_auto_repair,sales_convenience,population_quarter,commercial_quarter
3110416,노원초등학교,골목상권,1068511,2336.0,921.0,602.0,36.0,177242676.0,1.0,3.0,0.0,1.0,0.0,382053985.0,418502910.0,2026Q2,2025Q4
3110415,수락산역 4번,골목상권,1788724,5008.0,2450.0,1942.0,106.0,156259344.0,1.0,7.0,0.0,1.0,0.0,285469294.0,936654028.0,2026Q2,2025Q4
3110414,장석교회,골목상권,153596,981.0,458.0,177.0,36.0,124214750.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110413,누원고등학교,골목상권,83165,2227.0,1241.0,219.0,5.0,376300000.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110412,창동중학교,골목상권,145170,361.0,157.0,124.0,12.0,134352799.0,0.0,1.0,2.0,0.0,,,,2026Q2,2025Q4
3110411,도봉역 3번,골목상권,650070,1414.0,761.0,386.0,16.0,150505164.0,,,,,,,,2026Q2,2025Q4
3110410,방학역 2번,골목상권,655036,2551.0,1735.0,1257.0,28.0,110937773.0,0.0,6.0,2.0,2.0,0.0,295288900.0,626323227.0,2026Q2,2025Q4
3110409,창동역 2번,골목상권,552557,2549.0,1231.0,1140.0,48.0,141988149.0,1.0,0.0,0.0,1.0,0.0,0.0,171883345.0,2026Q2,2025Q4
3110408,가인초등학교,골목상권,255607,1332.0,759.0,1022.0,14.0,184031602.0,2.0,2.0,0.0,4.0,0.0,0.0,676903479.0,2026Q2,2025Q4
3110407,도봉역 2번,골목상권,988834,5783.0,3190.0,499.0,123.0,106913924.0,0.0,10.0,1.0,2.0,0.0,363706306.0,919318655.0,2026Q2,2025Q4
3110406,도봉산역 1번,골목상권,264994,1539.0,817.0,274.0,37.0,106230827.0,0.0,2.0,3.0,2.0,0.0,0.0,599369147.0,2026Q2,2025Q4
3110405,방학역 1번,골목상권,1015960,6368.0,3408.0,1051.0,86.0,117123614.0,0.0,1.0,0.0,0.0,0.0,0.0,676065009.0,2026Q2,2025Q4
3110404,신창초등학교,골목상권,2731955,9453.0,4749.0,390.0,162.0,128141654.0,6.0,12.0,1.0,1.0,16971730.0,94221277.0,266787377.0,2026Q2,2025Q4
3110403,방학1동주민센터,골목상권,1400030,5450.0,2911.0,1436.0,62.0,132406590.0,1.0,1.0,0.0,2.0,0.0,0.0,1142822851.0,2026Q2,2025Q4
3110402,도봉구 정병원,골목상권,447397,2962.0,1443.0,389.0,58.0,128376056.0,0.0,4.0,1.0,1.0,0.0,1305742406.0,360099325.0,2026Q2,2025Q4
3110401,도봉구민회관,골목상권,174348,605.0,313.0,689.0,19.0,97137276.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110400,도봉구보건소,골목상권,1135344,3573.0,1717.0,330.0,81.0,130816765.0,2.0,2.0,2.0,1.0,0.0,282228629.0,0.0,2026Q2,2025Q4
3110399,창2동주민센터,골목상권,1570935,7540.0,3401.0,715.0,177.0,129202519.0,1.0,1.0,0.0,5.0,0.0,1966687.0,1152061101.0,2026Q2,2025Q4
3110398,쌍문2동우체국,골목상권,1101979,2871.0,1402.0,415.0,69.0,117206493.0,1.0,3.0,1.0,0.0,0.0,81438211.0,321676945.0,2026Q2,2025Q4
3110397,도봉산입구,골목상권,1492081,6992.0,3589.0,497.0,208.0,98598987.0,0.0,2.0,0.0,1.0,0.0,0.0,1519820067.0,2026Q2,2025Q4
3110396,쌍문역1번(쌍리단길),골목상권,565981,1996.0,1193.0,382.0,34.0,122073716.0,0.0,1.0,0.0,1.0,0.0,0.0,2051266887.0,2026Q2,2025Q4
3110395,신한은행 방학동지점,골목상권,345389,1314.0,685.0,321.0,18.0,107814831.0,0.0,3.0,1.0,0.0,0.0,49090750.0,0.0,2026Q2,2025Q4
3110394,방학중학교,골목상권,961883,6414.0,3164.0,141.0,121.0,122902818.0,0.0,3.0,0.0,1.0,0.0,84763352.0,303418901.0,2026Q2,2025Q4
3110393,국민은행방학지점,골목상권,35125,225.0,109.0,429.0,5.0,110297000.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110392,발바닥공원,골목상권,94507,122.0,51.0,265.0,3.0,93897222.0,,,,,,,,2026Q2,2025Q4
3110391,샘말어린이공원,골목상권,519687,4423.0,2087.0,90.0,125.0,119174359.0,0.0,2.0,0.0,2.0,,,,2026Q2,2025Q4
3110390,방학초등학교,골목상권,421883,1621.0,739.0,573.0,27.0,124660855.0,0.0,3.0,2.0,2.0,0.0,81181029.0,249059996.0,2026Q2,2025Q4
3110389,한일병원,골목상권,410915,1068.0,552.0,257.0,18.0,134558353.0,1.0,3.0,0.0,0.0,0.0,814598789.0,0.0,2026Q2,2025Q4
3110388,도봉우체국,골목상권,588728,2546.0,1215.0,100.0,64.0,111441561.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110387,쌍문초등학교,골목상권,1428852,4838.0,2255.0,319.0,130.0,111465218.0,0.0,2.0,2.0,1.0,0.0,0.0,820422588.0,2026Q2,2025Q4
3110386,연산군묘,골목상권,15560,307.0,141.0,149.0,17.0,94513818.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110385,효문고등학교,골목상권,145442,1494.0,766.0,28.0,30.0,118343661.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110384,문이교,골목상권,78787,1597.0,651.0,28.0,41.0,160173539.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110383,덕성여대시반거리,골목상권,123419,634.0,385.0,259.0,9.0,120382206.0,0.0,0.0,0.0,2.0,0.0,0.0,785356679.0,2026Q2,2025Q4
3110382,솔밭공원역 1번,골목상권,570324,755.0,385.0,155.0,17.0,150629977.0,,,,,,,,2026Q2,2025Q4
3110381,번동주공2단지,골목상권,368511,879.0,437.0,262.0,3.0,185472222.0,0.0,0.0,1.0,1.0,,,,2026Q2,2025Q4
3110380,강북문화정보도서관,골목상권,465863,2028.0,1040.0,3.0,134.0,92540210.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110379,KTNG 북부지사,골목상권,196821,590.0,327.0,32.0,5.0,183036364.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110378,송중동주민센터,골목상권,974307,1774.0,1011.0,59.0,25.0,162979917.0,1.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110377,미아사거리역 3번,골목상권,571419,573.0,357.0,50.0,3.0,170127778.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110376,수송초등학교,골목상권,2264937,7466.0,4291.0,238.0,108.0,120939755.0,1.0,3.0,0.0,3.0,0.0,473536158.0,706965919.0,2026Q2,2025Q4
3110375,서울북부고용노동지청,골목상권,681293,2180.0,1121.0,292.0,64.0,109136990.0,1.0,1.0,2.0,1.0,,,,2026Q2,2025Q4
3110374,송중초등학교,골목상권,2024081,5309.0,2625.0,218.0,83.0,168111067.0,1.0,7.0,3.0,0.0,0.0,292255792.0,0.0,2026Q2,2025Q4
3110373,수유역 2번,골목상권,1434640,3054.0,1991.0,228.0,30.0,127681246.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110372,강북중학교,골목상권,1337763,2785.0,1683.0,149.0,61.0,118067445.0,0.0,0.0,1.0,1.0,0.0,0.0,123602768.0,2026Q2,2025Q4
3110371,삼양입구사거리,골목상권,844383,1517.0,917.0,61.0,25.0,178921654.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110370,도봉세무서,골목상권,981603,2766.0,1468.0,123.0,43.0,165323908.0,1.0,7.0,0.0,1.0,0.0,1776355036.0,302444992.0,2026Q2,2025Q4
3110369,성신여대운정그린캠퍼스,골목상권,1146417,4420.0,2624.0,270.0,70.0,136196528.0,3.0,2.0,0.0,4.0,9085099.0,0.0,299794146.0,2026Q2,2025Q4
3110368,송천초등학교,골목상권,1989064,3170.0,1749.0,32.0,35.0,196670626.0,,,,,,,,2026Q2,2025Q4
3110367,강북구청,골목상권,1215615,1714.0,1051.0,470.0,14.0,125210357.0,2.0,1.0,0.0,0.0,0.0,0.0,465000783.0,2026Q2,2025Q4
3110366,광산사거리,골목상권,556632,1971.0,1114.0,112.0,27.0,120282010.0,0.0,4.0,0.0,1.0,0.0,224551237.0,195582462.0,2026Q2,2025Q4
3110365,미아역 5번,골목상권,1960606,4530.0,2395.0,35.0,81.0,160998647.0,1.0,3.0,0.0,1.0,0.0,71805563.0,445928430.0,2026Q2,2025Q4
3110364,미아역 8번,골목상권,2027374,3975.0,2188.0,92.0,66.0,148698823.0,0.0,1.0,0.0,1.0,0.0,0.0,500266135.0,2026Q2,2025Q4
3110363,송천동주민센터,골목상권,384949,672.0,409.0,20.0,3.0,288210714.0,0.0,1.0,0.0,2.0,,,,2026Q2,2025Q4
3110362,우이천 계성교,골목상권,637641,5242.0,2592.0,406.0,149.0,127186527.0,1.0,0.0,0.0,0.0,0.0,0.0,662918002.0,2026Q2,2025Q4
3110361,삼양사거리역 1번,골목상권,936811,2139.0,1169.0,40.0,41.0,162887650.0,0.0,0.0,0.0,1.0,0.0,0.0,118193809.0,2026Q2,2025Q4
3110360,수유초등학교,골목상권,1177301,3871.0,2226.0,302.0,64.0,133033770.0,2.0,6.0,1.0,2.0,0.0,112057966.0,540697364.0,2026Q2,2025Q4
3110359,수유시장옆,골목상권,1208092,6065.0,3273.0,119.0,129.0,124294071.0,1.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110358,인수동 우편취급국,골목상권,1013719,3403.0,1924.0,632.0,90.0,123805536.0,1.0,4.0,0.0,1.0,0.0,238332462.0,0.0,2026Q2,2025Q4
3110357,가오리역 1번,골목상권,758979,1443.0,700.0,259.0,19.0,154435743.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110356,덕수교,골목상권,819638,3123.0,1687.0,218.0,79.0,122607182.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110355,삼양사거리역 2번,골목상권,1164016,2811.0,1607.0,35.0,34.0,124912940.0,0.0,0.0,5.0,0.0,,,,2026Q2,2025Q4
3110354,삼각산119안전센터,골목상권,75869,196.0,88.0,180.0,1.0,538750000.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110353,수유동우체국,골목상권,856606,2141.0,1124.0,246.0,49.0,121999192.0,5.0,4.0,1.0,1.0,1137441.0,261955375.0,36000000.0,2026Q2,2025Q4
3110352,수유1동주민센터,골목상권,1538129,4445.0,2207.0,233.0,125.0,131836451.0,0.0,1.0,0.0,3.0,0.0,0.0,348742677.0,2026Q2,2025Q4
3110351,수유북부시장옆,골목상권,477023,2757.0,1374.0,368.0,71.0,132211583.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110350,가오리역 2번,골목상권,579618,2684.0,1295.0,258.0,62.0,136031264.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110349,화계역 2번,골목상권,488435,1032.0,498.0,44.0,29.0,128349544.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110348,강북문화예술회관,골목상권,1727532,3630.0,1723.0,401.0,84.0,127586184.0,0.0,1.0,0.0,1.0,0.0,0.0,149928277.0,2026Q2,2025Q4
3110347,구세군강북종합사회복지관,골목상권,168013,1294.0,638.0,4.0,42.0,120274267.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110346,4.19민주묘지역 2번,골목상권,941771,1116.0,605.0,239.0,26.0,123292184.0,0.0,1.0,0.0,1.0,0.0,0.0,242763226.0,2026Q2,2025Q4
3110345,솔밭공원역 2번,골목상권,492277,2808.0,1451.0,397.0,94.0,129517148.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110344,화계중학교,골목상권,373426,988.0,503.0,56.0,22.0,117619258.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110343,무너미어린이공원,골목상권,592777,4359.0,1976.0,186.0,123.0,143376585.0,0.0,1.0,0.0,0.0,0.0,0.0,48624592.0,2026Q2,2025Q4
3110342,국립재활원,골목상권,1074535,2500.0,1166.0,114.0,71.0,127018224.0,0.0,1.0,0.0,0.0,0.0,0.0,113656519.0,2026Q2,2025Q4
3110341,북한산우이역 2번,골목상권,262640,2145.0,1021.0,453.0,86.0,143911723.0,0.0,1.0,0.0,0.0,0.0,0.0,594005965.0,2026Q2,2025Q4
3110340,인수중학교,골목상권,322005,1381.0,665.0,284.0,33.0,116540113.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110339,국립4.19민주묘지,골목상권,32943,37.0,19.0,137.0,,,,,,,,,,2026Q2,2025Q4
3110338,인수초등학교,골목상권,159343,1759.0,1027.0,91.0,80.0,95723049.0,,,,,,,,2026Q2,2025Q4
3110337,아카데미하우스,골목상권,448554,2792.0,1227.0,454.0,75.0,167324107.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110336,석관고등학교,골목상권,401814,2169.0,1115.0,201.0,31.0,176711728.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110335,석계역 7번,골목상권,1861206,3966.0,2240.0,350.0,64.0,159893453.0,0.0,3.0,1.0,1.0,0.0,271293168.0,1520972976.0,2026Q2,2025Q4
3110334,석관중앙교회,골목상권,1925259,2521.0,1362.0,136.0,10.0,161896970.0,0.0,2.0,0.0,0.0,0.0,32191599.0,0.0,2026Q2,2025Q4
3110333,돌곶이역 5번,골목상권,484049,1329.0,712.0,232.0,30.0,147068921.0,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3110332,돌곶이역 3번,골목상권,453637,744.0,434.0,152.0,5.0,185828207.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110331,돌곶이역 8번,골목상권,1224057,3171.0,1838.0,289.0,56.0,123584730.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110330,돌곶이역 1번,골목상권,1014945,2096.0,1039.0,225.0,32.0,197020933.0,0.0,3.0,0.0,0.0,,,,2026Q2,2025Q4
3110329,우리은행체육관,골목상권,789969,2375.0,1260.0,252.0,44.0,174888432.0,0.0,1.0,2.0,0.0,,,,2026Q2,2025Q4
3110328,상월곡역 3번,골목상권,809922,2155.0,1202.0,1784.0,36.0,160706674.0,1.0,4.0,1.0,0.0,0.0,564081905.0,353107809.0,2026Q2,2025Q4
3110327,상월곡역 2번,골목상권,1628503,3246.0,1556.0,341.0,56.0,185717452.0,1.0,1.0,1.0,1.0,,,,2026Q2,2025Q4
3110326,장위동성당,골목상권,263674,1251.0,585.0,52.0,30.0,159733481.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110325,장곡초등학교,골목상권,933327,3333.0,1662.0,166.0,68.0,162795093.0,2.0,4.0,0.0,0.0,0.0,80078663.0,513382388.0,2026Q2,2025Q4
3110324,월곡역 4번,골목상권,140122,555.0,406.0,964.0,6.0,106097963.0,,,,,,,,2026Q2,2025Q4
3110323,상월곡역 1번,골목상권,1402871,2239.0,1544.0,478.0,15.0,174112163.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110322,장위1동주민센터,골목상권,772782,2841.0,1258.0,147.0,97.0,164613072.0,1.0,1.0,5.0,0.0,,,,2026Q2,2025Q4
3110321,동덕여대,골목상권,4607,246.0,137.0,19.0,3.0,171362121.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110320,KB국민은행 종암동지점,골목상권,139454,882.0,463.0,3150.0,17.0,168748473.0,2.0,1.0,1.0,0.0,,,,2026Q2,2025Q4
3110319,종암동주민센터,골목상권,1374520,2802.0,1490.0,3849.0,32.0,209105073.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110318,KT월곡지사,골목상권,1731127,1966.0,1007.0,337.0,35.0,192081783.0,1.0,2.0,1.0,1.0,0.0,182306759.0,0.0,2026Q2,2025Q4
3110317,종암중학교,골목상권,811881,2483.0,1810.0,1818.0,21.0,212331768.0,0.0,0.0,0.0,0.0,0.0,0.0,650629691.0,2026Q2,2025Q4
3110316,숭곡초등학교,골목상권,2680498,4229.0,2309.0,961.0,23.0,176855168.0,2.0,8.0,0.0,1.0,0.0,136544487.0,0.0,2026Q2,2025Q4
3110315,종암아이파크2차,골목상권,1603754,2834.0,1411.0,4612.0,51.0,170904496.0,2.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110314,종암경찰서,골목상권,811715,1008.0,573.0,4425.0,12.0,152645860.0,0.0,0.0,3.0,0.0,,,,2026Q2,2025Q4
3110313,안암역 3번,골목상권,1988247,1322.0,1103.0,442.0,9.0,92107368.0,2.0,1.0,2.0,3.0,0.0,0.0,1745212857.0,2026Q2,2025Q4
3110312,안암역 2번,골목상권,603805,1793.0,1437.0,593.0,7.0,99822641.0,0.0,0.0,0.0,0.0,0.0,0.0,329148065.0,2026Q2,2025Q4
3110311,종암아이파크2차후문,골목상권,71912,1090.0,539.0,120.0,25.0,147470169.0,,,,,,,,2026Q2,2025Q4
3110310,길음역 10번,골목상권,65617,235.0,160.0,63.0,1.0,288333333.0,,,,,,,,2026Q2,2025Q4
3110309,대광초등학교,골목상권,482671,1505.0,925.0,266.0,16.0,236687602.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110308,길음역 8번,골목상권,791075,1485.0,789.0,54.0,8.0,237238333.0,0.0,3.0,1.0,0.0,0.0,22623287.0,0.0,2026Q2,2025Q4
3110307,길음역 7번,골목상권,684647,231.0,114.0,2566.0,1.0,577166667.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110306,미아초등학교,골목상권,171101,1100.0,523.0,776.0,12.0,199733097.0,2.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110305,보문역 5번,골목상권,2001068,3664.0,2266.0,1334.0,37.0,180724718.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110304,보문역 4번,골목상권,1006695,3029.0,1657.0,774.0,22.0,114445607.0,0.0,2.0,2.0,2.0,0.0,0.0,1253325510.0,2026Q2,2025Q4
3110303,성신여대입구역 1번,골목상권,1336115,3078.0,2155.0,314.0,40.0,140650812.0,0.0,0.0,0.0,2.0,0.0,0.0,338209684.0,2026Q2,2025Q4
3110302,보문역 8번,골목상권,220385,1966.0,1207.0,1606.0,12.0,153434628.0,0.0,3.0,1.0,0.0,0.0,182265408.0,0.0,2026Q2,2025Q4
3110301,성신여대입구역 7번,골목상권,1504406,3174.0,2013.0,257.0,48.0,184335536.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110300,삼선동주민센터,골목상권,3464473,4390.0,3082.0,551.0,39.0,114912922.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110299,정릉역 1번,골목상권,1813635,3193.0,1675.0,584.0,32.0,201025397.0,0.0,8.0,0.0,2.0,0.0,395376659.0,512463279.0,2026Q2,2025Q4
3110298,솔숲어린이공원,골목상권,288095,591.0,300.0,88.0,13.0,173820055.0,,,,,,,,2026Q2,2025Q4
3110297,경동고등학교,골목상권,2327871,6235.0,3533.0,1389.0,122.0,171871907.0,2.0,3.0,0.0,0.0,0.0,52287968.0,869405578.0,2026Q2,2025Q4
3110296,성신여대입구역 4번,골목상권,881876,1786.0,979.0,624.0,32.0,188570040.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110295,정릉우체국,골목상권,871078,5006.0,2383.0,355.0,135.0,159374764.0,2.0,3.0,0.0,0.0,0.0,968167967.0,178007510.0,2026Q2,2025Q4
3110294,서경대학교,골목상권,1164169,6496.0,3154.0,468.0,183.0,138650368.0,1.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3110293,삼선중학교,골목상권,1531387,2349.0,1346.0,6443.0,44.0,169600401.0,0.0,2.0,0.0,2.0,0.0,0.0,171256076.0,2026Q2,2025Q4
3110292,정릉역 2번,골목상권,277064,476.0,318.0,161.0,3.0,192833333.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110291,한성대입구역 3번,골목상권,2228293,4083.0,2297.0,462.0,37.0,161753283.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110290,북한산보국문역 1번,골목상권,173284,1237.0,654.0,199.0,24.0,143366650.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110289,북한산보국문역 2번,골목상권,1388215,5270.0,2699.0,98.0,83.0,161533225.0,1.0,5.0,0.0,0.0,0.0,371083049.0,0.0,2026Q2,2025Q4
3110288,동구여중,골목상권,208955,1904.0,938.0,1888.0,60.0,227633131.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110287,정릉3동주민센터,골목상권,206862,1545.0,943.0,109.0,41.0,118019382.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110286,한성대입구역 5번,골목상권,903334,2415.0,1298.0,4146.0,47.0,222753405.0,0.0,0.0,0.0,2.0,0.0,0.0,267189255.0,2026Q2,2025Q4
3110285,홍대부중,골목상권,156107,1943.0,960.0,1777.0,40.0,222145159.0,1.0,0.0,0.0,1.0,0.0,0.0,92473428.0,2026Q2,2025Q4
3110284,정릉북한산국립공원입구,골목상권,82180,1335.0,621.0,259.0,42.0,130178097.0,0.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3110283,성북초등학교앞,골목상권,165333,460.0,233.0,890.0,5.0,151480556.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110282,국민대학교앞,골목상권,22052,824.0,572.0,62.0,13.0,141001316.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110281,길상사,골목상권,67344,1072.0,455.0,1428.0,11.0,1209874635.0,,,,,,,,2026Q2,2025Q4
3110280,북정마을,골목상권,241849,645.0,354.0,754.0,1.0,349166667.0,,,,,,,,2026Q2,2025Q4
3110279,신내역 2번,골목상권,17378,19.0,14.0,1004.0,,,0.0,0.0,2.0,2.0,,,,2026Q2,2025Q4
3110278,망우본동주민센터,골목상권,666783,3439.0,2030.0,366.0,19.0,136228884.0,3.0,4.0,1.0,1.0,0.0,42188727.0,388896202.0,2026Q2,2025Q4
3110277,러스크서울병원,골목상권,649468,3349.0,1745.0,357.0,32.0,161619241.0,0.0,3.0,1.0,2.0,0.0,6801543.0,625411834.0,2026Q2,2025Q4
3110276,신내IC북측,골목상권,47233,549.0,280.0,253.0,5.0,130617214.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110275,하나은행 망우동지점,골목상권,498685,777.0,452.0,175.0,8.0,139410118.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110274,서일대학교,골목상권,1418664,6214.0,3257.0,329.0,78.0,140016696.0,0.0,3.0,0.0,2.0,0.0,44605776.0,295710538.0,2026Q2,2025Q4
3110273,장스여성병원,골목상권,690126,2146.0,1202.0,349.0,24.0,151488756.0,1.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110272,신내1동주민센터,골목상권,1251103,3297.0,1472.0,976.0,40.0,171725354.0,3.0,4.0,0.0,0.0,0.0,213208342.0,0.0,2026Q2,2025Q4
3110271,신내역 1번,골목상권,80847,246.0,122.0,178.0,1.0,172566667.0,0.0,1.0,1.0,0.0,,,,2026Q2,2025Q4
3110270,혜원여고,골목상권,220340,1078.0,532.0,54.0,13.0,153149424.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110269,용마문화복지센터,골목상권,625714,1473.0,860.0,283.0,17.0,149923662.0,1.0,3.0,0.0,0.0,0.0,42000000.0,0.0,2026Q2,2025Q4
3110268,망우3동주민센터,골목상권,540800,2335.0,1300.0,91.0,27.0,145159579.0,3.0,7.0,1.0,0.0,0.0,267210819.0,0.0,2026Q2,2025Q4
3110267,망우역 2번,골목상권,1383295,4232.0,2076.0,369.0,97.0,166933631.0,1.0,0.0,0.0,3.0,0.0,0.0,234254258.0,2026Q2,2025Q4
3110266,면목동우체국,골목상권,1341327,5054.0,2780.0,299.0,67.0,155501256.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110265,망우역 1번,골목상권,599928,978.0,507.0,505.0,10.0,186568040.0,0.0,3.0,0.0,3.0,0.0,11498047.0,0.0,2026Q2,2025Q4
3110264,면목역 2번,골목상권,3059985,9287.0,4959.0,264.0,160.0,155782725.0,1.0,0.0,0.0,4.0,0.0,0.0,1717533877.0,2026Q2,2025Q4
3110263,면목역 1번,골목상권,1663379,7002.0,3874.0,87.0,104.0,145819797.0,0.0,1.0,0.0,1.0,0.0,0.0,448873536.0,2026Q2,2025Q4
3110262,상봉역 3번,골목상권,1334314,5036.0,3277.0,628.0,81.0,161035103.0,0.0,5.0,0.0,1.0,0.0,557814899.0,1350239922.0,2026Q2,2025Q4
3110261,사가정역 4번,골목상권,1415675,4666.0,2655.0,204.0,63.0,159097937.0,3.0,0.0,0.0,1.0,3099975.0,0.0,394170498.0,2026Q2,2025Q4
3110260,면목역 3번,골목상권,1292518,2133.0,1262.0,102.0,35.0,153262483.0,2.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110259,사가정역 1번,골목상권,1270401,3699.0,2178.0,381.0,34.0,151603594.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110258,면동초등학교,골목상권,763677,5352.0,2974.0,183.0,64.0,172232520.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110257,상봉역 7번,골목상권,1776009,3983.0,2132.0,256.0,64.0,179777645.0,0.0,2.0,0.0,0.0,0.0,0.0,204726278.0,2026Q2,2025Q4
3110256,면목2동체육관,골목상권,1876994,7559.0,3929.0,307.0,118.0,157656207.0,2.0,3.0,5.0,1.0,0.0,602201927.0,0.0,2026Q2,2025Q4
3110255,상봉역 4번,골목상권,2356487,5805.0,3492.0,789.0,88.0,157171976.0,1.0,5.0,1.0,0.0,0.0,435013901.0,1060047146.0,2026Q2,2025Q4
3110254,오거리공원,골목상권,2709643,6579.0,3402.0,300.0,64.0,173340575.0,2.0,5.0,0.0,1.0,0.0,117506892.0,650174875.0,2026Q2,2025Q4
3110253,중곡초등학교,골목상권,740127,3060.0,1669.0,446.0,31.0,168972650.0,0.0,3.0,0.0,2.0,0.0,0.0,627067301.0,2026Q2,2025Q4
3110252,장안제일시장,골목상권,960109,4449.0,2189.0,693.0,66.0,156946665.0,2.0,3.0,2.0,0.0,0.0,1835985816.0,0.0,2026Q2,2025Q4
3110251,장안중학교,골목상권,659628,3788.0,1879.0,378.0,75.0,152115744.0,1.0,1.0,0.0,3.0,0.0,0.0,255571888.0,2026Q2,2025Q4
3110250,화랑대역 7번,골목상권,351925,1426.0,699.0,173.0,22.0,152406869.0,1.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110249,중화역 1번,골목상권,1315022,6058.0,2939.0,792.0,133.0,165883083.0,6.0,5.0,0.0,1.0,5723469.0,460443730.0,96520126.0,2026Q2,2025Q4
3110248,먹골파출소,골목상권,496926,1530.0,771.0,138.0,44.0,155064611.0,1.0,3.0,0.0,0.0,0.0,415562084.0,0.0,2026Q2,2025Q4
3110247,먹골역 1번,골목상권,1992957,5635.0,3036.0,635.0,150.0,152399515.0,0.0,0.0,0.0,0.0,0.0,0.0,574835540.0,2026Q2,2025Q4
3110246,월드순복음교회,골목상권,1035671,3021.0,1730.0,721.0,40.0,157935236.0,1.0,9.0,0.0,1.0,0.0,60108938.0,175578219.0,2026Q2,2025Q4
3110245,KB국민은행 중화동지점,골목상권,512947,1923.0,1164.0,28.0,19.0,139956021.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110244,중화역 4번,골목상권,948622,1619.0,813.0,176.0,15.0,212060024.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
